"CTRY","YEAR","CIRI","COW","ASSN","FORMOV","DOMMOV","SPEECH","ELECSD","NEW_RELFRE","WORKER"
"Bolivia",1996,161,145,2,2,2,1,2,2,1
"Bolivia",1997,161,145,2,2,2,1,2,2,1
"Bolivia",1998,161,145,2,2,2,1,2,2,1
"Bolivia",1999,161,145,2,2,2,1,2,1,1
"Bolivia",2000,161,145,2,2,2,1,2,1,1
"Bolivia",2001,161,145,2,2,2,1,2,1,1
"Bolivia",2002,161,145,2,2,2,1,2,2,0
"Bolivia",2003,161,145,1,2,2,1,2,2,0
"Bolivia",2004,161,145,2,1,2,1,2,2,0
"Bolivia",2005,161,145,2,2,2,1,1,2,0
"Bolivia",2006,161,145,2,1,2,1,2,2,0
"Bolivia",2007,161,145,1,2,2,1,2,2,0
"Bolivia",2008,161,145,1,2,2,1,1,1,0
"Bolivia",2009,161,145,2,2,2,1,2,2,0
"Bolivia",2010,161,145,2,2,2,1,2,2,1
"Bolivia",2011,161,145,1,2,2,1,2,2,1
"Bosnia Herzegovenia",2001,164,346,1,1,1,1,1,1,2
"Bosnia Herzegovenia",2002,164,346,1,1,1,1,1,1,2
"Bosnia Herzegovenia",2003,164,346,2,1,1,1,1,0,2
"Bosnia Herzegovenia",2004,164,346,1,1,2,0,1,0,0
"Bosnia Herzegovenia",2005,164,346,2,1,2,1,1,0,0
"Bosnia Herzegovenia",2006,164,346,2,1,2,1,1,1,0
"Bosnia Herzegovenia",2007,164,346,2,2,0,1,1,1,0
"Bosnia Herzegovenia",2008,164,346,1,2,0,1,1,2,0
"Bosnia Herzegovenia",2009,164,346,1,2,1,1,1,1,0
"Bosnia Herzegovenia",2010,164,346,1,2,1,1,1,1,0
"Bosnia Herzegovenia",2011,164,346,1,0,2,1,1,1,0
"Botswana",1981,167,571,2,2,2,2,2,2,1
"Botswana",1982,167,571,2,2,2,2,2,2,2
"Botswana",1983,167,571,2,2,2,2,2,2,2
"Botswana",1984,167,571,2,2,2,2,2,2,1
"Botswana",1985,167,571,2,2,2,2,2,2,2
"Botswana",1986,167,571,1,2,2,2,2,2,2
"Botswana",1987,167,571,2,2,2,2,2,2,1
"Botswana",1988,167,571,2,2,2,2,2,2,1
"Botswana",1989,167,571,2,2,2,2,2,2,1
"Botswana",1990,167,571,2,2,2,1,2,2,1
"Botswana",1991,167,571,2,2,2,0,2,2,0
"Botswana",1992,167,571,2,2,2,1,2,2,1
"Botswana",1993,167,571,2,2,2,1,2,2,1
"Botswana",1994,167,571,2,2,2,1,2,2,0
"Botswana",1995,167,571,2,2,2,2,2,2,0
"Botswana",1996,167,571,2,2,2,2,2,2,1
"Botswana",1997,167,571,2,2,1,2,2,2,1
"Botswana",1998,167,571,2,2,1,2,2,2,0
"Botswana",1999,167,571,2,2,1,2,2,2,1
"Botswana",2000,167,571,2,2,1,2,2,2,0
"Botswana",2001,167,571,2,2,1,1,2,2,1
"Botswana",2002,167,571,2,2,2,1,2,2,0
"Botswana",2003,167,571,2,2,2,1,1,2,0
"Botswana",2004,167,571,2,2,2,1,2,2,0
"Botswana",2005,167,571,2,2,2,1,2,2,0
"Botswana",2006,167,571,2,2,2,1,2,2,0
"Botswana",2007,167,571,2,1,2,1,2,2,0
"Botswana",2008,167,571,2,1,2,0,1,2,0
"Botswana",2009,167,571,2,1,2,1,2,2,0
"Botswana",2010,167,571,2,1,2,1,2,2,0
"Botswana",2011,167,571,2,1,2,1,2,2,0
"Brazil",1981,170,140,2,2,2,1,1,2,0
"Brazil",1982,170,140,2,2,2,2,2,1,0
"Brazil",1983,170,140,1,2,2,2,2,2,0
"Brazil",1984,170,140,1,2,2,1,1,2,0
"Brazil",1985,170,140,2,2,2,2,2,2,0
"Brazil",1986,170,140,2,2,2,2,2,2,2
"Brazil",1987,170,140,2,2,2,1,1,2,1
"Brazil",1988,170,140,1,2,2,2,2,2,2
"Brazil",1989,170,140,2,2,2,2,2,2,2
"Brazil",1990,170,140,2,2,2,1,1,2,1
"Brazil",1991,170,140,2,2,2,2,2,2,1
"Brazil",1992,170,140,2,1,2,2,1,2,1
"Brazil",1993,170,140,2,2,2,2,2,2,1
"Brazil",1994,170,140,2,1,1,1,2,2,1
"Brazil",1995,170,140,2,2,2,1,2,2,0
"Brazil",1996,170,140,2,2,2,2,2,2,1
"Brazil",1997,170,140,2,2,2,2,2,2,1
"Brazil",1998,170,140,2,2,2,2,2,2,1
"Brazil",1999,170,140,2,2,1,2,2,2,1
"Brazil",2000,170,140,2,2,2,2,2,2,1
"Brazil",2001,170,140,1,2,2,2,2,2,1
"Brazil",2002,170,140,2,2,2,2,2,2,1
"Brazil",2003,170,140,1,2,2,2,2,2,1
"Brazil",2004,170,140,2,2,2,1,2,2,1
"Brazil",2005,170,140,2,2,2,1,2,2,1
"Brazil",2006,170,140,2,2,2,2,2,2,1
"Brazil",2007,170,140,2,2,2,2,2,2,0
"Brazil",2008,170,140,2,2,2,2,1,0,0
"Brazil",2009,170,140,2,2,2,2,2,2,0
"Brazil",2010,170,140,2,2,2,1,2,2,1
"Brazil",2011,170,140,2,2,2,1,2,2,1
"Brunei",1985,173,835,0,2,2,0,0,2,0
"Brunei",1986,173,835,0,1,2,0,0,2,0
"Brunei",1987,173,835,0,1,2,0,0,2,0
"Brunei",1988,173,835,0,1,2,0,0,2,1
"Brunei",1989,173,835,0,1,2,1,0,2,0
"Brunei",1990,173,835,0,1,2,0,0,1,0
"Brunei",1991,173,835,0,1,1,1,0,1,0
"Brunei",1992,173,835,0,1,1,1,0,0,1
"Brunei",1993,173,835,0,1,2,0,0,0,1
"Brunei",1994,173,835,0,1,2,1,0,0,1
"Brunei",1995,173,835,0,1,1,1,0,1,0
"Brunei",1996,173,835,0,1,1,0,0,1,0
"Brunei",1997,173,835,0,1,2,0,0,0,0
"Brunei",1998,173,835,0,1,2,1,0,1,2
"Brunei",1999,173,835,0,1,2,0,0,1,0
"Brunei",2000,173,835,0,1,2,1,0,1,0
"Brunei",2001,173,835,0,1,2,0,0,0,0
"Brunei",2002,173,835,0,1,2,0,0,0,0
"Brunei",2003,173,835,0,1,2,0,0,0,0
"Brunei",2004,173,835,0,1,2,0,0,0,0
"Brunei",2005,173,835,0,1,2,0,0,0,0
"Brunei",2006,173,835,0,1,2,0,0,0,0
"Brunei",2007,173,835,0,1,1,0,0,0,1
"Brunei",2008,173,835,0,1,1,0,0,1,0
"Brunei",2009,173,835,0,1,1,0,0,0,0
"Brunei",2010,173,835,0,1,1,0,0,0,0
"Brunei",2011,173,835,0,2,1,0,0,0,0
"Bulgaria",1981,176,355,0,0,0,0,0,0,0
"Bulgaria",1982,176,355,0,0,0,1,0,0,0
"Bulgaria",1983,176,355,0,0,0,1,0,1,0
"Bulgaria",1984,176,355,0,0,0,0,0,0,0
"Bulgaria",1985,176,355,0,0,0,1,0,0,0
"Bulgaria",1986,176,355,0,0,0,0,0,0,0
"Bulgaria",1987,176,355,0,0,0,0,0,0,0
"Bulgaria",1988,176,355,0,0,0,0,0,0,0
"Bulgaria",1989,176,355,0,1,0,0,0,0,0
"Bulgaria",1990,176,355,0,2,2,1,1,1,0
"Bulgaria",1991,176,355,0,2,2,2,2,2,0
"Bulgaria",1992,176,355,1,2,2,2,2,2,2
"Bulgaria",1993,176,355,1,2,2,1,1,0,1
"Bulgaria",1994,176,355,1,2,2,2,1,1,1
"Bulgaria",1995,176,355,1,2,2,1,1,0,1
"Bulgaria",1996,176,355,1,2,2,1,1,0,1
"Bulgaria",1997,176,355,1,2,2,1,2,0,1
"Bulgaria",1998,176,355,1,2,2,1,1,0,0
"Bulgaria",1999,176,355,2,2,2,1,2,0,0
"Bulgaria",2000,176,355,1,2,2,1,1,0,0
"Bulgaria",2001,176,355,1,2,2,1,2,1,1
"Bulgaria",2002,176,355,2,2,2,1,2,1,1
"Bulgaria",2003,176,355,1,2,2,1,2,1,1
"Bulgaria",2004,176,355,1,2,2,1,2,1,1
"Bulgaria",2005,176,355,1,2,2,1,2,1,1
"Bulgaria",2006,176,355,1,2,2,1,2,1,1
"Bulgaria",2007,176,355,2,2,2,2,1,1,1
"Bulgaria",2008,176,355,1,2,2,1,1,2,1
"Bulgaria",2009,176,355,1,2,2,1,1,1,1
"Bulgaria",2010,176,355,2,2,2,1,1,1,1
"Bulgaria",2011,176,355,1,2,2,1,1,1,1
"Burkina Faso",1981,179,439,0,1,2,1,0,2,0
"Burkina Faso",1982,179,439,0,1,2,1,0,2,1
"Burkina Faso",1983,179,439,0,2,1,1,0,2,2
"Burkina Faso",1984,179,439,0,2,1,0,0,2,1
"Burkina Faso",1985,179,439,0,2,1,1,1,2,1
"Burkina Faso",1986,179,439,0,2,1,1,0,2,1
"Burkina Faso",1987,179,439,0,2,1,0,0,2,0
"Burkina Faso",1988,179,439,0,2,2,0,0,2,1
"Burkina Faso",1989,179,439,0,2,2,0,0,2,1
"Burkina Faso",1990,179,439,1,2,1,0,0,2,0
"Burkina Faso",1991,179,439,1,2,1,1,0,2,1
"Burkina Faso",1992,179,439,1,2,0,1,1,2,2
"Burkina Faso",1993,179,439,1,2,0,1,1,2,1
"Burkina Faso",1994,179,439,2,2,0,1,0,2,1
"Burkina Faso",1995,179,439,2,2,1,1,1,2,1
"Burkina Faso",1996,179,439,2,2,2,1,1,2,2
"Burkina Faso",1997,179,439,2,2,2,1,1,2,2
"Burkina Faso",1998,179,439,2,2,1,1,1,2,1
"Burkina Faso",1999,179,439,2,2,2,1,1,2,2
"Burkina Faso",2000,179,439,1,2,2,1,1,2,1
"Burkina Faso",2001,179,439,1,2,2,1,1,2,2
"Burkina Faso",2002,179,439,1,2,2,1,1,2,1
"Burkina Faso",2003,179,439,2,2,1,1,1,2,1
"Burkina Faso",2004,179,439,1,2,2,1,1,2,1
"Burkina Faso",2005,179,439,1,2,2,1,1,2,1
"Burkina Faso",2006,179,439,1,1,1,1,1,2,1
"Burkina Faso",2007,179,439,2,2,2,1,1,2,1
"Burkina Faso",2008,179,439,2,2,2,1,1,0,1
"Burkina Faso",2009,179,439,1,1,2,1,1,2,1
"Burkina Faso",2010,179,439,1,2,2,2,2,2,1
"Burkina Faso",2011,179,439,1,2,2,2,1,2,1
"Burma",1981,182,775,0,0,0,0,1,1,0
"Burma",1982,182,775,0,0,1,0,0,0,0
"Burma",1983,182,775,0,0,1,1,0,0,0
"Burma",1984,182,775,0,0,1,0,1,2,0
"Burma",1985,182,775,0,1,1,0,0,2,0
"Burma",1986,182,775,0,0,1,0,0,1,0
"Burma",1987,182,775,0,0,1,0,1,0,0
"Burma",1988,182,775,0,0,1,0,0,1,0
"Burma",1989,182,775,0,0,0,0,0,0,0
"Burma",1990,182,775,0,0,0,0,0,1,0
"Burma",1991,182,775,0,0,0,0,0,0,0
"Burma",1992,182,775,0,0,0,0,0,0,0
"Burma",1993,182,775,0,0,0,1,0,1,0
"Burma",1994,182,775,0,0,0,0,0,1,0
"Burma",1995,182,775,0,0,0,0,0,1,0
"Burma",1996,182,775,0,0,0,0,0,1,0
"Burma",1997,182,775,0,0,0,0,0,1,0
"Burma",1998,182,775,0,0,0,0,0,1,0
"Burma",1999,182,775,0,0,0,0,0,0,0
"Burma",2000,182,775,0,0,0,0,0,1,0
"Burma",2001,182,775,0,0,0,0,0,0,0
"Burma",2002,182,775,0,0,0,0,0,0,0
"Burma",2003,182,775,0,0,0,0,0,0,0
"Burma",2004,182,775,0,0,0,0,0,0,0
"Burma",2005,182,775,0,0,0,0,0,0,0
"Burma",2006,182,775,0,0,0,0,0,0,0
"Burma",2007,182,775,0,0,0,0,0,0,0
"Burma",2008,182,775,0,0,0,0,0,2,0
"Burma",2009,182,775,0,0,0,0,0,0,0
"Burma",2010,182,775,0,0,0,0,0,0,0
"Burma",2011,182,775,0,0,0,0,0,0,0
"Burundi",1981,185,516,0,2,2,0,0,1,0
"Burundi",1982,185,516,0,2,2,1,1,0,0
"Burundi",1983,185,516,0,1,2,1,0,0,0
"Burundi",1984,185,516,0,1,1,0,0,0,0
"Burundi",1985,185,516,0,1,1,0,0,0,0
"Burundi",1986,185,516,0,1,1,1,0,0,0
"Burundi",1987,185,516,0,1,1,0,0,0,0
"Burundi",1988,185,516,0,1,1,0,0,1,0
"Burundi",1989,185,516,0,1,1,0,0,1,0
"Burundi",1990,185,516,0,2,1,0,0,1,0
"Burundi",1991,185,516,0,1,1,0,0,0,0
"Burundi",1992,185,516,0,2,2,1,0,0,0
"Burundi",1996,185,516,0,1,0,1,1,2,1
"Burundi",1997,185,516,0,1,1,0,0,2,1
"Burundi",1998,185,516,0,1,1,1,0,2,1
"Burundi",1999,185,516,0,1,0,0,0,2,1
"Burundi",2000,185,516,0,2,0,0,0,2,1
"Burundi",2001,185,516,0,1,1,0,0,2,1
"Burundi",2002,185,516,1,2,0,0,0,2,1
"Burundi",2003,185,516,1,2,1,0,0,2,1
"Burundi",2004,185,516,1,1,0,0,0,2,1
"Burundi",2005,185,516,1,1,0,0,2,2,1
"Burundi",2006,185,516,1,1,0,0,2,2,1
"Burundi",2007,185,516,1,2,2,0,1,2,1
"Burundi",2008,185,516,1,1,2,0,0,2,0
"Burundi",2009,185,516,1,2,2,0,1,2,1
"Burundi",2010,185,516,1,2,1,0,1,2,0
"Burundi",2011,185,516,1,1,1,1,1,2,1
"Cambodia",1988,188,811,0,0,0,0,0,0,0
"Cambodia",1989,188,811,0,0,0,0,0,0,0
"Cambodia",1990,188,811,0,0,0,0,0,1,0
"Cambodia",1991,188,811,0,0,0,0,0,0,0
"Cambodia",1992,188,811,0,0,0,1,0,2,0
"Cambodia",1993,188,811,1,1,2,1,1,2,0
"Cambodia",1994,188,811,2,0,2,0,2,2,1
"Cambodia",1995,188,811,1,1,2,0,2,2,1
"Cambodia",1996,188,811,1,2,1,1,2,2,0
"Cambodia",1997,188,811,1,2,2,1,1,2,0
"Cambodia",1998,188,811,1,2,2,1,1,1,1
"Cambodia",1999,188,811,2,2,2,2,2,2,0
"Cambodia",2000,188,811,1,2,2,1,1,1,1
"Cambodia",2001,188,811,1,2,2,2,1,2,0
"Cambodia",2002,188,811,1,2,2,1,2,2,0
"Cambodia",2003,188,811,0,2,1,1,1,1,0
"Cambodia",2004,188,811,0,2,2,0,1,2,0
"Cambodia",2005,188,811,0,2,1,0,1,2,0
"Cambodia",2006,188,811,1,2,2,0,2,2,0
"Cambodia",2007,188,811,1,2,2,0,1,2,0
"Cambodia",2008,188,811,1,2,2,0,1,2,0
"Cambodia",2009,188,811,1,2,1,0,1,2,0
"Cambodia",2010,188,811,1,2,1,0,2,1,0
"Cambodia",2011,188,811,1,2,1,1,2,2,0
"Cameroon",1981,191,471,0,0,0,1,1,1,0
"Cameroon",1982,191,471,0,0,1,1,0,1,0
"Cameroon",1983,191,471,0,0,1,1,0,0,0
"Cameroon",1984,191,471,0,0,1,1,1,0,0
"Cameroon",1985,191,471,0,0,1,0,0,0,0
"Cameroon",1986,191,471,0,0,1,0,0,1,0
"Cameroon",1987,191,471,0,0,1,1,1,1,0
"Cameroon",1988,191,471,0,0,1,0,0,0,0
"Cameroon",1989,191,471,0,0,1,1,0,0,0
"Cameroon",1990,191,471,1,1,1,1,1,1,0
"Cameroon",1991,191,471,1,1,0,0,0,2,1
"Cameroon",1992,191,471,1,1,0,0,0,1,1
"Cameroon",1993,191,471,1,1,0,1,0,2,0
"Cameroon",1994,191,471,0,1,1,1,0,2,1
"Cameroon",1995,191,471,0,1,0,0,0,2,0
"Cameroon",1996,191,471,0,1,0,1,1,2,0
"Cameroon",1997,191,471,1,1,1,1,1,1,0
"Cameroon",1998,191,471,1,1,0,0,1,2,1
"Cameroon",1999,191,471,1,1,0,1,1,2,0
"Cameroon",2000,191,471,1,1,0,1,1,0,1
"Cameroon",2001,191,471,0,1,0,1,1,1,0
"Cameroon",2002,191,471,1,1,0,1,1,1,0
"Cameroon",2003,191,471,1,1,0,0,0,1,0
"Cameroon",2004,191,471,0,1,0,0,0,2,0
"Cameroon",2005,191,471,1,1,0,0,1,1,0
"Cameroon",2006,191,471,1,1,0,1,1,2,0
"Cameroon",2007,191,471,0,0,2,1,1,2,1
"Cameroon",2008,191,471,0,0,0,0,0,2,0
"Cameroon",2009,191,471,0,0,0,0,1,2,0
"Cameroon",2010,191,471,0,0,0,0,0,2,0
"Cameroon",2011,191,471,0,0,1,1,1,2,0
"Canada",1981,194,20,2,2,1,1,2,2,2
"Canada",1982,194,20,2,2,1,2,2,2,2
"Canada",1983,194,20,2,2,1,2,2,2,2
"Canada",1984,194,20,2,2,2,2,2,2,2
"Canada",1985,194,20,2,2,2,1,2,2,2
"Canada",1986,194,20,2,2,2,1,2,2,2
"Canada",1987,194,20,2,2,2,1,2,2,2
"Canada",1988,194,20,2,2,2,1,2,2,2
"Canada",1989,194,20,2,2,2,1,2,2,2
"Canada",1990,194,20,2,2,2,1,2,2,2
"Canada",1991,194,20,2,2,2,1,2,2,2
"Canada",1992,194,20,2,2,2,1,2,2,2
"Canada",1993,194,20,2,2,2,1,2,2,2
"Canada",1994,194,20,2,2,2,1,2,2,2
"Canada",1995,194,20,2,2,2,1,2,2,2
"Canada",1996,194,20,2,2,2,1,2,2,2
"Canada",1997,194,20,2,2,2,1,2,2,2
"Canada",1998,194,20,2,2,2,1,2,2,2
"Canada",1999,194,20,2,2,2,1,2,2,2
"Canada",2000,194,20,2,2,2,1,2,2,2
"Canada",2001,194,20,2,2,2,1,2,2,2
"Canada",2002,194,20,2,2,2,1,2,2,2
"Canada",2003,194,20,2,2,2,1,2,2,2
"Canada",2004,194,20,2,2,2,1,2,2,2
"Canada",2005,194,20,2,2,2,1,2,1,2
"Canada",2006,194,20,2,2,2,1,2,2,2
"Canada",2007,194,20,2,2,2,1,2,2,2
"Canada",2008,194,20,2,2,2,1,2,2,1
"Canada",2009,194,20,2,2,2,1,2,2,2
"Canada",2010,194,20,2,2,2,1,2,2,2
"Canada",2011,194,20,2,2,2,1,2,2,1
"Cape Verde",2001,197,402,2,2,2,1,2,2,1
"Cape Verde",2003,197,402,2,2,2,1,2,2,1
"Cape Verde",2004,197,402,2,2,2,2,2,2,1
"Cape Verde",2005,197,402,2,2,2,1,2,2,1
"Cape Verde",2006,197,402,2,2,2,1,2,2,1
"Cape Verde",2007,197,402,2,2,2,2,2,2,1
"Cape Verde",2008,197,402,2,2,2,2,2,2,1
"Cape Verde",2009,197,402,2,2,2,2,2,2,1
"Cape Verde",2010,197,402,2,2,2,2,2,2,1
"Cape Verde",2011,197,402,2,2,2,2,2,2,1
"Central African Republic",1981,200,482,0,2,2,0,0,2,0
"Central African Republic",1982,200,482,0,2,2,0,0,1,0
"Central African Republic",1983,200,482,0,2,2,0,0,2,0
"Central African Republic",1984,200,482,0,2,1,0,0,2,0
"Central African Republic",1985,200,482,0,2,1,0,0,2,0
"Central African Republic",1986,200,482,0,2,1,1,0,1,1
"Central African Republic",1987,200,482,0,2,1,0,0,2,0
"Central African Republic",1988,200,482,0,2,1,1,0,1,1
"Central African Republic",1989,200,482,0,2,1,0,0,0,0
"Central African Republic",1990,200,482,1,2,1,0,0,1,0
"Central African Republic",1991,200,482,1,2,1,1,0,1,0
"Central African Republic",1992,200,482,1,1,0,1,0,1,0
"Central African Republic",1993,200,482,1,2,1,0,1,2,0
"Central African Republic",1994,200,482,1,1,1,1,2,2,0
"Central African Republic",1995,200,482,1,1,0,1,2,2,0
"Central African Republic",1996,200,482,1,1,0,0,1,2,0
"Central African Republic",1997,200,482,1,1,0,1,2,1,0
"Central African Republic",1998,200,482,1,1,0,1,1,2,1
"Central African Republic",1999,200,482,1,1,1,1,1,2,0
"Central African Republic",2000,200,482,1,1,0,1,1,2,1
"Central African Republic",2001,200,482,1,1,0,1,2,1,0
"Central African Republic",2002,200,482,1,1,0,1,1,2,1
"Central African Republic",2003,200,482,1,1,0,0,0,1,1
"Central African Republic",2004,200,482,1,1,0,1,1,1,1
"Central African Republic",2005,200,482,1,1,0,0,1,1,1
"Central African Republic",2006,200,482,1,1,0,0,1,1,1
"Central African Republic",2007,200,482,1,0,1,0,1,1,1
"Central African Republic",2008,200,482,1,0,1,0,1,1,1
"Central African Republic",2009,200,482,1,0,1,0,1,1,1
"Central African Republic",2010,200,482,1,0,1,0,1,1,1
"Central African Republic",2011,200,482,1,0,1,0,1,0,1
"Chad",1984,203,483,1,2,1,0,0,2,0
"Chad",1985,203,483,1,2,1,0,0,2,1
"Chad",1986,203,483,1,2,1,0,0,1,1
"Chad",1987,203,483,1,2,2,1,1,2,0
"Chad",1988,203,483,0,2,2,0,0,2,1
"Chad",1989,203,483,0,2,2,0,0,2,0
"Chad",1990,203,483,0,1,2,1,0,2,0
"Chad",1991,203,483,0,1,2,1,0,2,1
"Chad",1992,203,483,1,2,2,1,0,2,1
"Chad",1993,203,483,1,2,1,1,0,2,0
"Chad",1994,203,483,1,1,2,1,0,2,0
"Chad",1995,203,483,1,2,1,1,0,2,0
"Chad",1996,203,483,1,1,1,1,1,2,1
"Chad",1997,203,483,1,2,1,1,1,2,1
"Chad",1998,203,483,1,1,1,1,1,2,1
"Chad",1999,203,483,1,1,0,1,1,0,1
"Chad",2000,203,483,1,1,0,1,1,0,1
"Chad",2001,203,483,1,1,0,1,1,0,0
"Chad",2002,203,483,1,2,0,1,1,1,1
"Chad",2003,203,483,1,1,0,1,1,1,1
"Chad",2004,203,483,1,1,1,0,1,0,1
"Chad",2005,203,483,1,1,1,0,0,1,1
"Chad",2006,203,483,1,1,1,0,0,0,1
"Chad",2007,203,483,0,0,1,0,1,1,1
"Chad",2008,203,483,0,1,1,0,0,0,1
"Chad",2009,203,483,1,0,1,0,0,1,1
"Chad",2010,203,483,2,0,1,0,1,1,1
"Chad",2011,203,483,2,1,2,0,1,2,1
"Chile",1981,206,155,0,1,2,1,1,2,0
"Chile",1982,206,155,0,1,2,1,0,2,0
"Chile",1983,206,155,1,2,2,1,0,2,0
"Chile",1984,206,155,0,1,2,0,1,1,0
"Chile",1985,206,155,0,2,2,1,0,2,1
"Chile",1986,206,155,0,1,2,1,0,1,1
"Chile",1987,206,155,1,1,2,1,1,0,0
"Chile",1988,206,155,1,1,2,1,1,2,1
"Chile",1989,206,155,2,1,2,2,2,2,1
"Chile",1990,206,155,2,2,2,2,1,2,1
"Chile",1991,206,155,2,2,2,2,2,2,1
"Chile",1992,206,155,2,2,2,1,2,2,0
"Chile",1993,206,155,2,2,2,1,2,2,1
"Chile",1994,206,155,2,2,2,1,2,2,1
"Chile",1995,206,155,2,2,2,1,2,2,1
"Chile",1996,206,155,2,2,2,2,2,2,1
"Chile",1997,206,155,2,2,2,2,2,1,1
"Chile",1998,206,155,2,2,2,2,1,1,2
"Chile",1999,206,155,2,2,2,2,2,2,1
"Chile",2000,206,155,2,2,2,2,2,2,1
"Chile",2001,206,155,2,2,2,2,2,1,1
"Chile",2002,206,155,2,2,2,2,2,2,1
"Chile",2003,206,155,1,2,2,1,1,1,0
"Chile",2004,206,155,2,2,2,1,2,2,1
"Chile",2005,206,155,2,2,2,1,2,1,1
"Chile",2006,206,155,2,2,2,1,2,2,1
"Chile",2007,206,155,2,2,2,2,2,2,1
"Chile",2008,206,155,2,2,2,1,2,2,1
"Chile",2009,206,155,2,2,2,1,2,2,1
"Chile",2010,206,155,2,2,2,2,2,2,1
"Chile",2011,206,155,1,2,2,2,2,2,1
"China",1981,209,710,0,1,1,1,1,0,0
"China",1982,209,710,0,0,1,1,0,0,0
"China",1983,209,710,0,0,1,1,0,0,0
"China",1984,209,710,0,1,0,1,0,0,0
"China",1985,209,710,0,0,0,0,0,0,0
"China",1986,209,710,0,1,0,1,0,1,0
"China",1987,209,710,0,1,0,1,0,0,0
"China",1988,209,710,0,1,0,0,0,0,0
"China",1989,209,710,0,0,0,0,0,0,0
"China",1990,209,710,0,0,0,0,0,0,0
"China",1991,209,710,0,0,0,0,0,0,0
"China",1992,209,710,0,0,0,0,0,0,0
"China",1993,209,710,0,1,0,0,0,0,0
"China",1994,209,710,0,1,0,0,0,0,0
"China",1995,209,710,0,1,0,0,0,0,0
"China",1996,209,710,0,1,0,0,0,0,0
"China",1997,209,710,0,1,0,0,0,0,0
"China",1998,209,710,0,1,0,0,0,0,0
"China",1999,209,710,0,1,0,0,0,0,0
"China",2000,209,710,0,1,0,0,0,0,0
"China",2001,209,710,0,1,0,0,0,0,0
"China",2002,209,710,0,1,0,0,0,0,0
"China",2003,209,710,0,1,0,0,0,0,0
"China",2004,209,710,0,1,0,0,0,0,0
"China",2005,209,710,0,1,0,0,0,0,0
"China",2006,209,710,0,1,0,0,2,0,0
"China",2007,209,710,0,0,0,0,0,0,0
"China",2008,209,710,0,0,0,0,0,0,0
"China",2009,209,710,0,0,0,0,0,0,0
"China",2010,209,710,0,0,0,0,0,0,0
"China",2011,209,710,0,0,0,0,0,0,0
"Colombia",1981,212,100,2,2,2,1,1,2,1
"Colombia",1982,212,100,2,2,2,1,2,2,1
"Colombia",1983,212,100,2,2,2,1,2,2,1
"Colombia",1984,212,100,2,2,2,2,1,2,2
"Colombia",1985,212,100,2,2,2,1,2,2,2
"Colombia",1986,212,100,2,2,2,1,2,2,2
"Colombia",1987,212,100,2,2,2,1,1,2,2
"Colombia",1988,212,100,2,2,2,2,2,2,2
"Colombia",1989,212,100,2,2,2,1,2,2,1
"Colombia",1990,212,100,2,2,2,0,1,2,0
"Colombia",1991,212,100,2,2,2,2,2,2,1
"Colombia",1992,212,100,2,2,2,2,2,2,1
"Colombia",1993,212,100,2,2,2,1,2,2,0
"Colombia",1994,212,100,2,1,1,1,2,2,1
"Colombia",1995,212,100,2,2,1,1,2,2,1
"Colombia",1996,212,100,2,2,1,1,2,2,0
"Colombia",1997,212,100,2,2,2,1,2,2,1
"Colombia",1998,212,100,2,2,2,1,1,2,1
"Colombia",1999,212,100,2,2,1,1,2,2,1
"Colombia",2000,212,100,2,2,2,2,1,2,1
"Colombia",2001,212,100,1,2,2,1,2,1,1
"Colombia",2002,212,100,1,2,2,1,2,2,0
"Colombia",2003,212,100,2,2,1,1,2,2,0
"Colombia",2004,212,100,2,2,1,0,2,2,0
"Colombia",2005,212,100,1,2,1,1,2,2,0
"Colombia",2006,212,100,0,1,1,1,2,2,0
"Colombia",2007,212,100,1,2,2,1,1,2,0
"Colombia",2008,212,100,1,2,2,1,1,2,0
"Colombia",2009,212,100,2,2,2,1,2,2,0
"Colombia",2010,212,100,1,2,2,1,2,1,0
"Colombia",2011,212,100,1,1,2,1,2,2,1
"Comoros",2001,215,581,2,2,2,2,1,0,1
"Comoros",2003,215,581,1,2,2,2,2,0,1
"Comoros",2004,215,581,2,2,2,1,2,0,1
"Comoros",2005,215,581,2,2,1,1,2,1,1
"Comoros",2006,215,581,1,2,2,1,2,1,1
"Comoros",2007,215,581,0,2,2,0,1,1,1
"Comoros",2008,215,581,0,2,2,1,2,1,1
"Comoros",2009,215,581,0,2,2,1,2,1,0
"Comoros",2010,215,581,1,2,1,1,2,1,0
"Comoros",2011,215,581,2,2,2,1,2,1,0
"Congo, Democratic Republic of",1981,218,490,0,0,0,1,1,1,0
"Congo, Democratic Republic of",1982,218,490,0,0,2,0,1,1,0
"Congo, Democratic Republic of",1984,218,490,0,0,1,0,1,1,0
"Congo, Democratic Republic of",1985,218,490,0,0,1,1,1,0,1
"Congo, Democratic Republic of",1986,218,490,0,0,1,1,0,0,1
"Congo, Democratic Republic of",1987,218,490,0,0,1,1,1,0,0
"Congo, Democratic Republic of",1988,218,490,0,0,1,0,0,0,0
"Congo, Democratic Republic of",1990,218,490,0,1,1,1,1,1,0
"Congo, Democratic Republic of",2001,218,490,0,1,0,0,0,1,0
"Congo, Democratic Republic of",2002,218,490,0,1,0,0,0,0,1
"Congo, Democratic Republic of",2003,218,490,0,1,0,0,0,2,0
